MKT,SMB,HML,RMW,CMA,RF,year,month,Mom,PS_VWF,R_ME,R_IA,R_ROE,R_EG,PEAD,FIN,SY_SMB,MGMT,PERF,LN_F1,LN_F2,LN_F3,cap_risk,INDPRO,PCE,z_longs,z_shorts,z_longs_diff,z_shorts_diff,ZLp,ZSp
2.07,0.12,-0.24,0.99,-1.14,0.44,1976,9,0.24,-0.01533322,-0.2294,-1.4035,1.1188,0.9964,0.6031957888252695,-1.1428179543398922,0.99382988,-0.2099246,1.04399321,0.122314021,-0.117048091,0.049261226,-3.56,0.286425791310041,0.932642487046631,0.016882818,0.002072895,-0.009710497999999998,-0.004455447,0.109790950469446,0.0795028849643775
-2.42,0.16,-0.15,-0.22,-0.32,0.41,1976,10,-0.48,0.00439052,0.711,-1.1201,0.3243,-0.4868,0.5709701779942968,-0.04951187246730359,-0.0933549,0.21328873,-2.0396023,-0.400421974,0.047934945,0.206716948,1.0699999999999998,0.0029029715263195754,0.684462696783017,0.003745664,0.016313532,-0.013137154000000002,0.014240636999999999,0.1112893740795373,0.1200999884991449
0.36,2.66,1.51,-1.39,0.07,0.4,1976,11,2.9,-0.02341377,3.4568,-0.2689,-0.4753,0.1493,2.0806216733579492,-0.1560178755775743,3.00020298,-0.365717,-0.7671567,-0.339103818,0.161613926,0.078109513,-2.4699999999999998,1.548355402719781,1.0367097212780507,0.001527084,0.020473329,-0.0022185800000000004,0.004159797,0.0674746765688016,0.0880918770223115
5.65,3.6,2.2,-0.62,2.23,0.4,1976,12,0.77,-0.01257718,3.3012,1.8221,-1.1085,1.0763,-0.24147285183946196,1.7219533753109157,4.26621221,2.92437426,-2.3066064,-0.12199231,-0.077855983,-0.064742833,4.61,1.034602563087672,1.8923465096719827,0.129131875,0.05514269,0.127604791,0.034669361,0.0255766949570412,0.0434562476218536
-4.05,5.89,4.25,-0.53,1.93,0.36,1977,1,3.98,-0.03111569,6.018,0.99,-2.1441,1.6761,0.8327723824878418,1.9203308454124877,5.63440775,3.0404142,-0.8092512,-0.52928048,0.176340973,-0.105537191,-5.96,-0.6490100529089049,0.28889806025587106,0.013686215,0.002717128,-0.11544566,-0.052425562,0.046698668879419,0.0461892439834965
-1.94,1.11,0.52,-0.13,-0.19,0.35,1977,2,0.35,-0.01063134,1.0765,0.1256,1.2463,0.4082,-0.39872619071297,0.6403137636446394,1.0430728699999998,1.04710445,1.20922042,-0.609100163,-0.208600959,0.29782153,-4.44,1.603112465415224,1.3415637860082263,0.140625088,0.074727135,0.126938873,0.072010007,0.1445430085770027,0.1151944973556085
-1.37,1.29,1.06,-0.32,-0.09,0.38,1977,3,0.49,0.0110664,1.4446,-0.1641,0.3317,-0.3667,0.9775831310622362,-0.5971341687510127,1.7472703299999999,-0.6518873,-0.4107533,-0.458735281,-0.047261957,0.014556279,-3.65,1.2421168378952352,0.5685048322910724,0.081541833,0.024702683,-0.059083255000000015,-0.050024452,0.136235817624919,0.0584491044812063
0.15,0.6,3.44,-2.05,1.14,0.38,1977,4,4.22,-0.02957247,1.2502,1.2008,0.394,0.7442,1.4344324012201723,2.665900781441711,1.2284934399999998,1.08619482,-0.9552296,-0.484665883,-0.184578276,0.059302335,-1.7399999999999998,0.983674286468772,0.7268028749091604,0.011633416,0.067451146,-0.069908417,0.042748463,0.0412185481403093,0.0083145751987534
-1.45,1.28,0.84,0.33,0.11,0.37,1977,5,2.01,0.01764153,1.4996,0.2077,1.7533,2.7093,2.6308201603045474,1.3778834089320733,1.88894055,0.56529735,-0.0479587,-0.423631137,-0.09120087,-0.029727073,8.82,0.7695308792981637,0.7856971057484063,0.014292781,0.001753852,0.0026593649999999986,-0.065697294,0.1275416216348968,0.0307321845846808
4.71,2.08,-0.68,0.88,-1.22,0.4,1977,6,1.77,0.02062001,3.0932,-0.7021,2.3262,2.9305,0.25419691960079405,-3.4968449369636523,3.04245771,-0.9977358000000001,1.0016021800000001,-0.295047178,-0.092379557,-0.046017078,1.6500000000000001,0.7469121075520002,0.5170630816959676,0.164822272,0.058124998,0.150529491,0.056371146,0.2307120860880251,0.075539217867171
-1.69,1.82,-0.6,0.83,0.01,0.42,1977,7,0.31,0.00105081,1.0074,1.0332,1.7145,2.3918,-0.7776273664328619,-1.804203712800998,1.73525975,1.11248439,0.31831086999999997,-0.271068606,-0.216454817,-0.102294736,-0.03,0.1088485115381399,1.3374485596707952,0.028576548,0.002122673,-0.13624572399999998,-0.056002325,0.05028814611443,0.1219643460388608
-1.75,0.89,-2.76,0.96,-0.62,0.44,1977,8,-1.78,0.03122732,-0.2586,-0.9021,1.3871,-0.0814,1.927607207445049,-0.4259400381111457,1.36860041,-0.6110230999999999,2.6610632,-0.337872622,-0.205445636,-0.098367357,-1.9900000000000002,0.11869017506800361,0.4060913705583813,0.061696702,0.0070316,0.033120154,0.004908927,0.10208241120917,0.0167857772962132
-0.27,1.56,-0.51,1.23,-0.84,0.43,1977,9,2.06,0.01184949,1.4255,-0.0303,1.387,1.5202,1.0915376217688204,-0.7109035430865932,0.82201648,-0.1179169,1.72791329,-0.38565249,-0.147358776,-0.112023677,-6.819999999999999,0.4178247001548341,0.6844520494672102,0.024319654,0.002150327,-0.037377047999999996,-0.004881273,0.0274102781259055,0.0275347919618806
-4.38,1.5,1.73,-0.3,-0.46,0.49,1977,10,-0.13,-0.0113563,1.4066,-0.5693,-1.0036,1.1235,-0.8171563058777138,1.6989124935114375,1.86257783,0.8144809,0.37567984,-0.351716922,-0.021338833,-0.256021002,-7.62,0.13663147683764532,1.3055233680957956,0.015374765,0.057540309,-0.008944889,0.055389982,0.0226432648236518,0.0139380033488012
4.0,3.62,0.29,-0.05,0.65,0.5,1977,11,2.19,0.00411296,4.5653,1.232,2.5707,1.4899,3.4285656228224806,1.5120392721646274,5.4517269299999995,-0.9636226,1.68150876,-0.496519064,-0.212786774,0.033772413,4.14,0.19250706443216803,1.1895684001830054,0.030986735,0.087099685,0.015611970000000001,0.029559376,0.0334863761773274,0.1202508688721737
0.27,1.61,-0.38,0.94,-0.65,0.49,1977,12,1.56,-0.00533581,1.4645,0.0767,1.2335,1.8089,1.244581930791045,0.47192701979884155,0.5652471299999999,-0.6897661,1.97672032,0.159194627,-0.379776569,-0.371641266,-8.91,0.13001145828834826,0.6782215523737811,0.002849999,0.013679112,-0.028136736000000002,-0.07342057299999999,0.0181910930957096,0.029181182268867
-6.01,2.69,3.31,-1.67,1.53,0.49,1978,1,-0.72,0.00576362,2.2856,0.9892,-1.6999,0.2845,0.4715229475510112,2.1118159517751067,2.98151716,2.49624319,-1.2496779,-0.462347399,-0.076616844,-0.033465615,-7.630000000000001,-1.437925147357022,-0.48652694610777925,0.147420537,0.162449752,0.144570538,0.14877064,0.0088970844069224,0.0153682950524536
-1.38,3.67,0.71,0.36,1.04,0.46,1978,2,1.9,-0.00164297,4.0873,1.3223,0.0683,1.67,-0.8987052524920948,1.36893241251438,3.14459745,1.44014871,-0.3292558,-0.709368029,0.036323613,-0.059173628,-3.29,0.5373699306296498,1.9255359157577923,0.002795744,0.008974773,-0.144624793,-0.153474979,0.0466607946384312,0.0240223182972121
2.85,3.72,1.23,-0.6,1.88,0.53,1978,3,1.37,0.01568233,3.3652,2.5273,0.0172,0.143,1.3287088777598497,1.3731966230114303,3.7457890000000003,1.6000357600000001,-0.6683757,-0.842959738,0.035574972,-0.062149658,2.79,1.9428929221557478,1.6530145376725036,0.053671292,0.08591963,0.050875548,0.07694485699999999,0.0244291696796516,0.0209857853878947
7.88,-0.31,-3.56,2.82,-1.35,0.54,1978,4,0.85,0.03447846,-0.0824,-0.3498,5.5164,0.556,0.6981508963439929,1.4209376926961017,-0.45470780000000005,-1.1758669,3.07433781,-0.427574476,-0.197499816,-0.183260975,10.209999999999999,2.0038926728670248,1.3720508166969125,0.003665122,0.008059517,-0.05000617,-0.077860113,0.0375942409380214,0.0282165701716019
1.76,4.56,-0.59,0.27,0.36,0.51,1978,5,2.85,0.01246015,3.6659,0.9017,0.5084,0.5451,0.8106591261155023,1.9754466428187676,4.44430986,-2.2048205000000003,3.35559442,-0.604662075,-0.192848131,-0.192350802,-0.13,0.48350500253218076,1.1171584073331298,0.002338745,0.00574692,-0.0013263769999999997,-0.0023125970000000004,0.1224765314216558,0.1192958580025882
-1.69,1.59,0.55,-1.44,-0.02,0.54,1978,6,2.78,0.00816507,1.4101,0.4806,1.4368,1.2015,1.4914945382245703,-0.8436967442555001,2.0518481,-0.9991557,0.96106691,-0.190444268,-0.392826726,-0.176292808,-8.89,0.6020187669528498,0.9773371104815798,0.018995648,0.02685765,0.016656903,0.02111073,0.0227847081408771,0.055696922222892
5.11,0.15,-1.08,1.58,-0.78,0.56,1978,7,4.22,0.02739885,0.1973,0.2897,1.8154,2.6592,3.273539733966789,1.1271650612343476,1.28706016,0.52211372,2.96454567,-0.418319248,-0.135987221,-0.09737741,5.67,-0.09723769982543651,0.070136063964088,0.005532286,0.006237209,-0.013463362,-0.020620441,0.0318164445953672,0.0152785744770622
3.75,4.93,-0.57,1.39,0.42,0.56,1978,8,2.82,-0.00124714,4.7011,1.1571,1.9141,0.6506,0.5536422839120165,5.674761759647022,4.34950709,0.09299864,2.25924301,-0.385724979,-0.114309984,-0.313290321,4.77,0.427235682471494,1.415755536865726,0.00489389,0.002300084,-0.0006383960000000003,-0.003937125,0.0143148067545451,0.0109662872107785
-1.43,-0.29,1.87,-0.68,1.8,0.62,1978,9,-3.11,-0.02601002,-0.7308,0.2503,-3.5431,-0.844,-2.0972586128467228,-0.9410296349049696,-1.3084864,1.07081293,-2.7084521,-0.58450492,-0.249054732,-0.281467942,-5.1,0.2754208966021521,0.40774015203870473,0.062114371,0.078731828,0.057220481000000004,0.07643174400000001,0.0056470936935726,0.0282402154796357
-11.91,-10.05,1.4,0.17,1.03,0.68,1978,10,-8.39,0.04434662,-10.9771,0.6056,-1.1491,0.9919,-0.7194275930743252,0.8167851258189601,-11.100734399999999,4.72714445,-2.7731356,-0.628280641,-0.538912837,-0.190666191,-10.979999999999999,0.7498867817996135,0.9635900612567916,0.341823817,0.313915478,0.279709446,0.23518365000000002,1.2980478133266082,1.4456284577303191
2.71,2.84,-2.19,1.09,-1.21,0.7,1978,11,5.52,-0.035245,4.0453,-1.0503,1.2959,1.5463,-1.9641021561039826,-1.8256583111056828,3.4805808000000003,-3.6024924,3.52691976,-0.385967588,-0.337209821,-0.228742598,-0.72,0.7604562737642651,0.9339423273569958,0.227234393,0.150937922,-0.11458942399999997,-0.16297755600000002,0.0994640073390895,0.0532232214848327
0.88,1.08,-2.17,1.96,-1.38,0.78,1978,12,3.05,0.00439879,0.4939,-1.0899,2.6744,2.4895,0.8533276387723817,0.7054116842894919,2.35870566,0.08301634,3.11190321,-0.114827466,-0.105663473,-0.391697985,-6.77,0.5096463953959907,1.0738889639335447,0.165476473,0.08739851,-0.061757919999999994,-0.063539412,0.1828555819083588,0.0662658521424108
4.23,3.84,2.29,-2.5,1.57,0.77,1979,1,-1.24,-0.00997206,4.2959,1.6757,-1.2149,-1.3198,-1.7058088389746546,2.3545350825804974,3.7799482099999997,-0.9235307,-1.6818795000000002,-0.196262654,-0.164319248,-0.293023765,1.03,-0.569700393314243,0.39425325760107377,0.033223501,0.021991891,-0.13225297200000002,-0.065406619,0.0744896329778366,0.0149364851632638
-3.56,0.55,1.16,-1.14,1.04,0.73,1979,2,-1.06,-0.02951648,0.3742,-0.4869,-2.391,0.471,1.1665796063676432,0.5532865522822142,-0.6439047,1.3502485599999998,-1.2701992,-0.42103878,-0.156996617,-0.24026894,-6.04,0.4964404696570446,1.0250266240681594,0.060907374,0.029990455,0.027683872999999998,0.007998564,0.0175959253454482,0.0656876491483271
5.68,3.16,-0.69,0.62,0.28,0.81,1979,3,2.88,-0.00618526,3.8601,0.7803,2.3604,0.5342,1.0872606540468739,1.979303170292263,3.35658307,-2.0706729999999998,1.25647806,0.394236479,-0.384979378,-0.493887355,2.88,0.29996942619310296,0.8828567663723863,0.032218592,0.210212668,-0.028688782000000003,0.180222213,0.0474701313303738,0.2977398937564768
-0.06,2.4,1.0,1.05,0.21,0.8,1979,4,0.81,0.01756117,2.3636,0.7971,1.8657,-0.2849,-0.13422949576291912,1.5185382152890041,2.1853230000000003,0.44379092000000003,1.06012397,-0.554001052,-0.134553971,-0.162506114,-0.05,-1.1424178461809764,0.4702194357366851,0.006657352,0.094918363,-0.02556124,-0.11529430499999999,0.0507769839554805,0.2222602493480607
-2.21,0.15,1.3,-1.39,-0.35,0.82,1979,5,-0.57,-0.02161642,0.5023,-0.0713,-0.6288,0.4436,-0.7989499521269285,-1.097118956101364,-0.435206,0.6691111,-0.0754465,-0.053268766,-0.422436494,-0.252997937,-0.9900000000000001,0.8470796309153039,1.3260530421216776,0.07631801,0.015400631,0.069660658,-0.07951773200000001,0.098644340254228,0.0829416805945393
3.85,0.99,1.45,-1.61,-0.45,0.81,1979,6,0.82,-0.01745838,0.8737,-0.8834,-1.0448,-1.7343,1.8269785771251827,-2.2845338329802756,1.26518814,-0.1417508,-4.357468099999999,-0.001082631,-0.305590909,-0.424709461,0.38,0.011153374280326034,1.0841673081857905,0.048798926,0.127008595,-0.027519084000000006,0.111607964,0.0998295460482245,0.166298959318456
0.82,1.24,1.75,-0.2,0.59,0.77,1979,7,-1.09,-0.0169061,1.2846,0.6496,0.5454,-0.6513,-0.007970326196728992,2.37762326765969,0.8530827200000001,0.5229147,-1.8016799,0.18307835,-0.311367783,-0.441783833,1.1199999999999999,-0.16324411628980684,0.6600241162657783,0.003923771,0.007629724,-0.044875155,-0.119378871,0.0623425510715924,0.0690176057673186
5.53,1.98,-1.52,1.58,-1.45,0.77,1979,8,-0.23,0.01554346,1.6195,-0.3274,2.9163,-0.0151,0.4388828416432471,0.6209825958892292,2.19093189,-2.7127409,2.53847237,-0.224866554,-0.201331396,-0.336272265,2.42,-0.6288145353416819,1.8599079503183846,0.129898655,0.134456554,0.125974884,0.12682683,0.0252743390843579,0.0250557742196733
-0.82,-0.27,-0.87,1.02,0.54,0.83,1979,9,5.34,-0.01165099,-0.0861,-0.135,0.6865,2.8481,0.5392565137031806,-0.7396385851616445,-0.5928214,0.72147881,3.2900951099999998,-0.285855139,-0.571668677,-0.500205528,-9.44,-0.024032591294775862,1.132706115375104,0.071674728,0.123406119,-0.05822392700000001,-0.011050435000000011,0.1381400893634921,0.1580904292985963
-8.1,-3.46,-1.81,1.04,0.24,0.87,1979,10,2.12,-0.00122565,-3.1784,0.0298,0.9917,1.6684,-0.3705683186081217,-1.281045181273198,-3.2692709,0.33967103,2.82819483,0.087251622,-0.304579485,-0.391360757,-12.030000000000001,0.6907153740874028,0.4712650713017741,0.392602069,0.419374731,0.320927341,0.295968612,1.5178344186160042,1.4420031489011276
5.21,2.44,-3.38,0.11,-2.0,0.99,1979,11,7.96,-0.0687413,2.1556,-2.5351,2.2845,-0.3745,1.4620160420359252,-2.4488873842289154,2.25684865,-4.0573071,2.6785188800000004,0.139635199,-0.186070716,-0.408515507,3.18,-0.14997930324121,0.9563840155945469,0.030091652,0.008718555,-0.362510417,-0.410656176,0.0468835866532235,0.2024236574967974
1.79,4.35,-2.04,-0.67,-1.01,0.95,1979,12,4.78,-0.01634542,3.9693,-1.1101,1.234,-0.1778,0.9184254286916503,1.0911104282170823,3.4415508800000003,-1.1585056999999999,3.28725765,-0.024911401,-0.002853725,-0.622813724,-2.41,0.07693405266995246,0.5430519519700638,0.133187667,0.184043128,0.10309601500000001,0.175324573,0.0859320181413769,0.2114750337024018
5.51,1.9,1.72,-1.67,2.01,0.8,1980,1,7.51,-0.0011828,0.8236,1.3755,1.7091,0.3892,1.312826432184929,0.977393675280239,2.92368733,0.9980344800000001,4.149237540000001,-0.091649044,-0.306812576,-0.346735822,-2.4,0.5177014594672569,1.8604092900438074,0.046925984,0.028658583,-0.086261683,-0.15538454499999999,0.1132896607774713,0.0679600175203298
-1.22,-1.5,0.66,0.11,3.03,0.89,1980,2,7.88,0.01681297,-1.5834,1.6355,2.3128,3.5816,5.3521529378218,1.072322396134235,-1.3996122,1.5901925399999999,6.318287710000001,0.244527446,-0.565127899,-0.581108246,-10.8,0.05060263133682685,0.24156012490426093,0.004192286,0.014356476,-0.042733698,-0.014302107000000001,0.0258770852285095,0.0284318406510442
-12.9,-6.97,-1.02,1.38,-1.34,1.21,1980,3,-9.59,0.03135061,-6.5922,0.758,-1.1889,-1.0137,-2.870767007810407,-0.08956376851899782,-6.6840339,0.6559464,-6.4354891,1.404625982,-0.92731891,-0.446149764,-4.6899999999999995,-0.41036369488252067,0.3996708592923337,0.443382794,0.342155746,0.43919050800000003,0.32779927,0.236983206149044,0.1028959317319833
3.97,1.0,1.01,-2.09,0.54,1.26,1980,4,-0.42,-0.01028562,1.3272,1.2171,0.156,1.4404,0.8945033130776561,-4.199708481285786,0.9693451299999999,-1.4342116,-4.420135,1.691569584,0.00770566,-0.420517846,5.6899999999999995,-1.9406195054575082,-0.7610350076103556,0.076107928,0.021419606,-0.36727486600000003,-0.32073614,0.2742949749899637,0.1128147415092595
5.26,2.1,0.38,0.31,-0.47,0.81,1980,5,-1.11,-0.0069873,1.4455,-1.3668,-0.9026,-0.7841,0.5413681870843022,3.6643778156451323,1.45552735,-1.1940841,-0.9460453000000001,1.036820301,0.073025858,-0.163427347,4.21,-2.4835898663255973,0.2890514393581789,0.029480292,0.070724539,-0.046627636,0.049304933,0.0098146741269511,0.0121134843685033
3.06,1.47,-0.85,-0.09,-0.95,0.61,1980,6,1.59,0.01083281,1.3259,-1.1238,3.0751,0.8495,0.3752426862956484,0.5989634939354801,1.05800281,-0.8448785000000001,0.37738226999999996,0.523772461,0.067590991,-0.061497117,-1.9300000000000002,-1.273823845370814,1.0999352979236487,0.036704938,0.066745428,0.007224645999999998,-0.003979111000000007,0.0450906665200312,0.1118950931249029
6.49,3.93,-6.29,3.94,-2.46,0.53,1980,7,0.37,-0.00792257,3.7415,-2.2835,-0.4309,-3.3008,-1.0713877399044218,0.17963284389527703,3.52434036,-3.1554024,4.53549361,-0.338328315,0.233725226,-0.181880302,0.04,-0.7647416016986153,1.6464975564347117,0.036107901,0.075319481,-0.0005970370000000016,0.008574052999999998,0.0510165020863095,0.1125775982522725
1.8,4.26,-2.64,2.1,-0.8,0.64,1980,8,3.19,0.01137689,4.7241,0.636,2.5095,1.5091,1.216443231321709,0.8271691788513171,3.7971920800000003,-2.4048989,3.81267999,-0.537550776,0.100696257,0.004419581,-1.55,0.31498908626470534,0.955869726976144,0.0216378,0.013905338,-0.014470100999999999,-0.06141414299999999,0.1040044785871496,0.0763038486140565
2.19,0.58,-4.77,2.03,-2.81,0.75,1980,9,5.44,0.01353462,0.8342,-0.4989,5.1692,2.3078,0.4517239634972539,-0.7701810112359987,0.44191001999999996,-4.250359,4.9962050399999995,-0.603459114,-0.041406173,-0.118005107,-4.5600000000000005,1.6899505664896175,0.946819367275209,0.14765234,0.119943399,0.12601454,0.106038061,0.445811117518835,0.3185969638720198
1.06,2.33,-2.77,1.67,-1.22,0.95,1980,10,7.32,0.02801081,1.1598,0.5113,4.0511,2.6543,1.9816957671399924,-2.196531262850061,1.74674075,-2.0423317,4.09559391,-0.602892364,-0.186271902,-0.336762342,-2.54,1.2614962831452248,2.0556023588879535,0.009967271,0.006564765,-0.137685069,-0.113378634,0.074603173807497,0.0321748886696893
9.59,-3.41,-8.36,4.53,-5.74,0.96,1980,11,15.24,0.02711584,-5.0206,-1.8971,9.0081,0.889,-3.1001661518142503,-5.1579068846504335,-4.1431212,-7.204375000000001,9.70704354,-0.287160897,-0.67260039,-0.599912886,2.64,1.6479213132481796,0.533817621484789,0.009640433,0.011498169,-0.00032683799999999943,0.004933404000000001,0.0446698609899209,0.0868667279807833
-4.52,-0.3,2.73,-1.25,1.18,1.31,1980,12,-6.65,0.02796543,1.072,0.9228,-1.3007,0.1451,0.4604209034134179,1.4400830477043964,0.12162893000000001,3.02006495,-6.7623791,0.305622332,-0.368637985,-0.854174693,7.22,0.689745535330144,1.3630391942194064,0.164687236,0.14292957,0.15504680299999998,0.131431401,0.48447807762656,0.446113836190376
-5.04,3.38,6.83,-3.54,4.35,1.04,1981,1,-7.94,0.03993729,3.7136,2.4284,-4.8625,0.5626,3.5551878274216646,4.067630799551055,3.06365037,7.0427066,-4.4600849,0.222168823,-0.291083007,-0.387494711,-4.109999999999999,-0.6228696285506041,0.9882810390452024,0.097268367,0.036806173,-0.06741886899999999,-0.10612339700000001,0.0321639279540542,0.0295475870257355
0.57,-0.49,1.0,0.19,2.25,1.07,1981,2,-1.39,0.00206586,-0.0128,1.8933,0.7188,1.6871,1.992355187340344,3.230558416791744,0.30194012000000003,3.60408919,-0.4504024,0.191731569,-0.214695903,0.061702408,2.54,-0.42195329784158186,0.7593582887700512,0.004766409,0.023574844,-0.092501958,-0.013231328999999997,0.0344064809351563,0.1548254187581421
3.56,3.07,0.69,-2.34,-0.53,1.21,1981,3,0.73,0.01536375,3.4407,-1.7882,-1.3251,-1.8552,1.0343030710306254,3.5742216591666556,4.14365978,-0.1357312,-0.036435,-0.099760419,-0.359868654,-0.16667773,-1.48,0.5018557081425623,0.9924636450483026,0.083336603,0.228609408,0.078570194,0.20503456399999997,0.0859756374205988,0.221761643422047
-2.11,4.6,2.29,0.82,1.2,1.08,1981,4,-0.95,-0.01733653,4.1822,2.3542,1.3307,1.0888,1.5897164480959078,2.087735178904537,6.0698851,1.04696306,1.30827559,-0.194515949,-0.330084456,-0.473125866,0.31,-0.459901653302508,0.07882705344475216,0.024354542,0.05639317,-0.058982060999999995,-0.172216238,0.0429036272486804,0.0579275735569817
0.11,2.45,-0.47,0.33,-1.6,1.15,1981,5,3.75,-0.02535517,2.4679,-0.5217,-0.0417,1.6626,1.1940537706434282,0.5168948182294035,3.5119951400000002,-1.1769827,1.51440326,0.397689161,-0.376330686,-0.551334503,13.3,0.5756203024851247,0.49359378281872424,0.003092686,0.001606114,-0.021261856,-0.054787056,0.0189794936311327,0.0192374393208072
-2.36,-0.96,5.1,-1.35,2.68,1.35,1981,6,-5.9,0.06057139,-0.7592,2.7179,-0.0395,1.9106,0.0160459585495365,3.52571588907706,-1.8613303,4.8572834600000006,-4.4906896000000005,-0.037682046,-0.334102201,-0.597658425,-4.64,0.507563713681014,1.0816177239000968,0.081511311,0.105194276,0.078418625,0.103588162,0.0290579553898995,0.0305230918411392
-1.54,-1.97,-0.68,1.08,-3.04,1.24,1981,7,-2.52,-0.0139918,-1.6009,-1.9549,3.1499,-0.6191,0.07990841814655858,-1.0420474148551482,-3.7877698,-1.3084863,-0.24683320000000003,0.229350367,-0.228086835,-0.195059938,-2.12,0.6754042236053692,0.39286637373998623,0.026415498,0.044288308,-0.05509581300000001,-0.060905968000000005,0.0572660833022542,0.0293738506592311
-7.04,-1.81,4.84,-0.25,1.46,1.28,1981,8,-1.12,-0.00151579,-1.3999,1.212,0.7439,2.2329,-0.3110953744510426,3.9358300465752776,-0.6357549,3.05713005,-1.4975303,0.635975468,-0.093993907,-0.194099377,-5.24,-0.11007716968655101,1.2615210339323335,0.064128378,0.10883789,0.037712880000000004,0.06454958200000001,0.0738888370676371,0.1599792066355854
-7.17,-2.5,5.2,-0.02,2.79,1.24,1981,9,1.97,0.09453292,-1.6999,3.5847,0.6353,4.0109,0.6995216077485473,4.177789648360187,-0.5019186999999999,4.76891024,0.15733305,0.860354657,-0.156602729,0.131552854,-5.7299999999999995,-0.4755324651263382,-0.05593409946099692,0.092241355,0.132006887,0.028112976999999997,0.023168996999999983,0.0358876930783624,0.0972351033006857
4.92,2.24,-4.22,3.29,-2.76,1.21,1981,10,4.07,-0.02318665,1.9648,-1.0037,4.7524,-1.0121,3.2683286658043635,-4.819212110850367,1.4420581,-2.1338036000000002,1.72645892,1.202505017,0.16440987,-0.10616549,5.4,-0.7448244300861773,-0.08140422284405036,0.005441599,0.004244051,-0.08679975599999999,-0.127762836,0.0270905086142803,0.0194414219245042
3.36,-1.38,1.89,0.1,0.63,1.07,1981,11,-0.26,0.06008077,-1.5096,0.4675,0.5365,1.9895,-1.0363107678278416,3.0789594189858107,-2.1008786,1.84389306,-1.2517309,0.951409842,-0.017064751,0.029839355,2.21,-1.1599078638119265,0.3411579000967446,0.011792369,0.030343994,0.00635077,0.026099943,0.0154281018705848,0.0180943353405904
-3.65,1.19,0.75,0.19,2.41,0.87,1981,12,1.32,0.0075927,1.2699,1.9064,-0.4911,1.37,-0.24804042991042058,1.4771706863231924,2.48205671,2.80419547,2.59077941,0.851652996,-0.04664001,-0.236108032,-8.64,-1.0642124946137144,0.9235765756622438,0.024884234,0.041143145,0.013091865000000001,0.010799151,0.0773012305161469,0.080240227324968
-3.24,-1.18,3.19,-1.52,2.08,0.8,1982,1,1.73,-0.02015572,-0.2738,2.0678,-1.437,0.8418,0.5140744916898982,3.4528470541794523,0.55916217,3.29894383,1.9507139699999998,-0.108566374,0.233856968,0.237432682,-2.07,-2.0322458194313886,0.41733708769107203,0.061132593,0.024627086,0.036248358999999994,-0.016516059,0.1558966337363632,0.1673854710233291
-5.86,0.36,6.1,-3.38,4.57,0.92,1982,2,5.0,-0.01174033,0.5093,4.7787,0.3372,3.5564,2.0895171920216704,4.290689463524807,2.45246482,5.68659646,1.1411971,0.854888792,-0.128070152,0.017054371,-2.29,2.029333670501954,1.2067497871914412,0.02736712,0.014720546,-0.033765473,-0.00990654,0.0259704496112789,0.0202547893297322
-1.87,0.0,3.79,-1.44,2.37,0.98,1982,3,2.93,0.04321288,0.6494,1.7936,-1.6858,2.4457,-0.35366627406841866,4.158796194972229,0.50242216,3.31914071,0.18354658,0.756717741,0.098378279,-0.198566879,-5.12,-0.6861759432670644,0.1434791213140718,0.015837317,0.025851966,-0.011529803000000002,0.011131420000000001,0.0982453030706431,0.1019848621961916
3.27,1.15,-2.77,1.51,-0.15,1.13,1982,4,-0.41,-0.02440709,0.46,1.1662,1.9106,0.7097,1.5700323652798414,-2.3206398782336404,2.66827222,-1.7546191,2.45177413,0.580894973,0.423302063,-0.456607379,1.7000000000000002,-0.9277968748742205,0.10869028210069853,0.079377274,0.099264005,0.063539957,0.073412039,0.190117317332672,0.2143349910669223
-3.99,0.56,1.8,0.91,-0.09,1.06,1982,5,2.55,0.02937871,-0.4029,-0.5056,-0.5057,0.9597,0.48632054128323704,2.1126649993047044,0.00983393,2.25005225,2.1541221,0.618446103,0.067630125,-0.23448011,-10.52,-0.678901244449126,0.8981888170557228,0.02439186,0.018950833,-0.054985413999999996,-0.080313172,0.035165884063959,0.0276197153696533
-3.09,-0.51,1.54,0.03,2.72,0.96,1982,6,5.0,0.04982222,1.139,2.7958,0.1052,3.4237,2.5561235860652984,4.424158941734976,1.15971451,3.5585526800000005,1.94334743,0.773552737,-0.011553148,0.353445262,-6.18,-0.27325310273171866,0.1760821716801031,0.003346426,0.005098016,-0.021045434000000002,-0.013852817,0.0452614161486453,0.0434746989075196
-3.19,0.95,0.12,1.03,1.54,1.05,1982,7,4.47,-0.01620085,1.7077,2.0544,2.7536,3.8311,3.003131159439566,0.8071984131571303,3.2035462299999997,1.82618732,5.0113350500000005,1.021792276,0.121428867,0.371691575,-4.859999999999999,-0.34886010320187566,1.1767003564278955,0.032353644,0.02982258,0.029007218,0.024724564,0.0706038257256458,0.0719574031950998
11.14,-4.29,1.0,-1.96,0.18,0.76,1982,8,-3.52,-0.00479533,-3.4331,-0.505,-1.2626,-2.9382,-1.0044962558386672,-4.11975815327324,-4.5348660999999995,-1.9366675,-0.9434054000000001,0.656897684,0.349244565,0.155131127,10.67,-0.8860084752216113,0.38123733230384094,0.044247004,0.076404789,0.011893359999999999,0.046582209,0.1226586307350841,0.1894152857127129
