year_month,cluster,mktcap_wt_excess_return,r_t1_wmean,r_t2_wmean,r_t3_wmean,rt2g_wmean,rt3g_wmean,n_permnos,mktcap_sum
1977-01,0,-0.001941300445464742,-0.021507044309622244,-0.00025146479320768374,0.029354916020540356,-0.021988318061313402,0.007554938365155396,60,16753093.625
1977-02,0,-0.013863853984308889,-0.0005132229107527401,0.02140672766817232,-0.003947451106221727,0.021232868897494327,0.017457175823750424,62,16364868.78125
1977-03,0,-0.005797848008477821,0.01672060195563295,-0.009266960539400076,0.043283197840243,0.007819696999834366,0.050037365047750644,69,16328204.625
1977-04,0,0.01525774980758796,-0.0029537230098423324,0.04380563829276497,-0.033051801839270194,0.040734009536880056,0.006352170808951392,62,13760427.5625
1977-05,0,-0.018154548516891866,0.040504236269353254,-0.03332770064092392,-0.017352085158137232,0.006671271243425629,-0.01107958185880844,83,15969665.4375
1977-06,0,0.059010309369624155,-0.011407841217415381,-0.015899911665460512,-0.014889642672118888,-0.026979196068590207,-0.04131829406189036,91,12033247.6875
1977-07,0,-0.009772084475736055,-0.009458380373614432,-0.020185207285518245,-0.023454198405512713,-0.02938392375854185,-0.05223634073564153,75,9981375.0
1977-08,0,-0.023616193838429576,-0.02233066956810284,-0.033794523069941414,0.07305394304975463,-0.05634395075704681,0.012890443761745493,84,12532655.125
1977-09,0,-0.035746428551539026,-0.024135366815601234,0.07954116398659325,-0.016125931760290566,0.0527508423919228,0.03698474012705489,86,13659381.875
1977-10,0,-0.023676601769432128,0.07226486773688191,-0.003358592294991279,-0.043980724762208157,0.0701936004366546,0.022858996807035827,85,13506324.75
1977-11,0,0.0712435316617073,0.007264292255288037,-0.045788876929732485,-0.01658866889471182,-0.039166081820716,-0.05802228365205331,84,16234935.5
1977-12,0,0.001972123180555329,-0.04730994688020453,-0.020440733355399168,0.053259064743907576,-0.06695540494235289,-0.016920877326902065,73,17415685.0
1978-01,0,-0.05133357600048082,-0.0202946518223359,0.04880963950148026,0.0977598128108797,0.027700954805960763,0.12555422447312092,69,17372215.75
1978-02,0,-0.02503243087383414,0.052066268588755786,0.09064932970629834,0.030038432755089956,0.14648529396024312,0.17622681279294017,82,14941953.6875
1978-03,0,0.004623091085543742,0.11010301012785453,0.010772733081231315,-0.03059487046102515,0.1203558277747563,0.08636055483109965,90,22867429.5
1978-04,0,0.09035748813773581,0.03747360925894327,-0.012378221006698241,0.06207104933328982,0.02387893639798422,0.08836619167136421,93,17328263.375
1978-05,0,0.0009024444656138041,-0.02776738042206725,0.04834542199202134,0.02095603923927602,0.020168411926080893,0.040743107893542026,75,23382840.9375
1978-06,0,-0.04024796384200189,0.04119833691021829,0.023269107623057925,-0.016835646659711725,0.06464280164609226,0.0448064230314608,82,22303077.25
1978-07,0,0.030433495761583215,0.03316165207107808,-0.013946446825307383,-0.14504375022742966,0.017384558915460275,-0.1324515849134695,84,21319989.25
1978-08,0,0.034416582234536225,-0.021347266326711797,-0.14595223622438666,0.03409680209212388,-0.16422660887834917,-0.13645371942094972,82,22327645.375
1978-09,0,-0.028178478587264404,-0.15151879313469485,0.03579332356052732,-0.02365393656363125,-0.12143240989430795,-0.1444802421414591,85,22851482.375
1978-10,0,-0.14977387062373285,0.03890820037730258,-0.028096790523338473,0.07120376093960833,0.007567041284212148,0.07934399153653604,74,18247556.0625
1978-11,0,0.04370289679729437,-0.03292012094771444,0.07376705534418064,-0.04775818547731352,0.03746565225280984,-0.018634489571623856,88,17285402.5625
1978-12,0,-0.051141287725207214,0.08019884301255648,-0.050304730395105336,0.06350093073779241,0.026303111870826783,0.09150396142880565,95,14805818.6875
1979-01,0,0.07851745360698423,-0.05074629781747473,0.05600386376525908,0.0004812967359725279,0.002116657581904649,0.0029171005123598734,83,15741966.875
1979-02,0,-0.05243101707469785,0.06484756504992076,-0.003728926196548721,-0.03682457356677696,0.06085709246184745,0.023806316820068174,84,13691036.5625
1979-03,0,0.044969284908748235,-0.01175092811872597,-0.04987796263964385,0.01201961673772363,-0.060706501664091125,-0.05094706057639928,71,11306027.0
1979-04,0,0.02564775347919517,-0.04654972818900152,0.03174724106242675,0.007047032834230863,-0.018704206574077925,-0.01239987024918514,79,4574962.5
1979-05,0,-0.04153324120683179,0.03433171419341299,0.007824543676540108,0.08018836930582429,0.04184336314150722,0.12218621729332195,80,3400548.375
1979-06,0,0.0018316939668267679,0.02343487607717686,0.08601357147396455,-0.027936964178641693,0.11021874486863188,0.07906529679844383,78,3268664.4375
1979-07,0,-0.001372366143558971,0.08535121522630469,-0.01851785260165468,-0.14631017311438457,0.06773635041517682,-0.08976518646955002,74,2640906.3125
1979-08,0,0.03452845177552146,-0.03486444823086053,-0.12975594934173315,0.05068758789289046,-0.16167717767203402,-0.12079827478480956,87,3809457.125
1979-09,0,-0.05526081436520089,-0.13929692877211278,0.06757734142512539,0.04607466172736397,-0.08292153869643351,-0.0423103033503719,76,2433260.4375
1979-10,0,-0.15411209695913478,0.044267070578668695,0.03708219341768053,0.0748557683000146,0.08158316599900421,0.15446782611687535,77,2777429.125
1979-11,0,0.0358226585987337,0.03730753044357543,0.051804691123684035,-0.03294838075063567,0.08959354584389517,0.05142821376821718,68,3326130.75
1979-12,0,0.013983740111281092,0.05100036514352026,-0.03708123396207681,-0.15381242660252883,0.008737165490510962,-0.14736471564407896,59,3477431.625
1980-01,0,-0.03332319707926613,-0.05465972707457506,-0.14121609475513333,0.04437094788427251,-0.18931390413669272,-0.1528782217846984,53,3572351.3125
