year_month,cluster,mktcap_wt_excess_return,r_t1_wmean,r_t2_wmean,r_t3_wmean,rt2g_wmean,rt3g_wmean,n_permnos,mktcap_sum
1977-01,0,-0.001941300445464742,-0.021507044309622244,-0.00025146479320768374,0.029354916020540356,-0.021988318061313402,0.007554938365155396,60,16753093.625
1977-02,0,-0.01489418849011586,0.0001150876502950544,0.02296365261512074,-0.004590705756933048,0.023413898930703458,0.018849415669866105,62,15959434.65625
1977-03,0,-0.003751793815048937,0.018066569501083662,-0.00612615619153089,0.044839329986999535,0.012348367421418737,0.05662770309419123,70,18808346.125
1977-04,0,0.027252677433886048,-0.002607262478357867,0.035832855795688526,-0.04306104072792771,0.03324031740920505,-0.01090655639298312,58,14459141.625
1977-05,0,-0.016318116688940322,0.0415623706396148,-0.033884677995399945,-0.01577370169758287,0.007134834004979694,-0.009176024457536493,78,15562708.8125
1977-06,0,0.05575560788649686,-0.015561914956281918,-0.01901883253836125,-0.019451128109990556,-0.033878985760088194,-0.05260414441419621,86,12051138.3125
1977-07,0,-0.01437350988402649,-0.012490191964449737,-0.018626137582690886,-0.032132573201560884,-0.030887441934706477,-0.06236982542969089,83,12176034.75
1977-08,0,-0.02271444535267561,-0.022177224412293178,-0.03357838229550351,0.0753987350949287,-0.05586127345313481,0.015488094683817283,79,12206381.0
1977-09,0,-0.03266919001403948,-0.026916145217987873,0.07971624135777876,-0.010700363348964279,0.05000345299706905,0.039803381532782206,82,15569561.375
1977-10,0,-0.030389716095963134,0.07120330157676802,0.006543464759331467,-0.048940708479415757,0.07944147311057202,0.026694019168196914,82,16036252.25
1977-11,0,0.07549603367756401,0.00417129209840393,-0.05156929865051687,-0.025590519604522338,-0.04754083248191146,-0.0740829807444046,91,21257313.1875
1977-12,0,0.0007159328034789303,-0.047584240820200525,-0.011621207499568475,0.057972642597853674,-0.05919367376453702,-0.004123213813264249,96,17572044.375
1978-01,0,-0.055758162468313485,-0.010334709345415498,0.060946119760072734,0.08667851366886369,0.049880745455917634,0.1393220030651172,92,14068117.8125
