year_month,cluster,mktcap_wt_excess_return,r_t1_wmean,r_t2_wmean,r_t3_wmean,rt2g_wmean,rt3g_wmean,n_permnos,mktcap_sum
1977-01,0,-0.001941300445464742,-0.021507044309622244,-0.00025146479320768374,0.029354916020540356,-0.021988318061313402,0.007554938365155396,60,16753093.625
1977-02,0,-0.014858364428608188,-0.002739280902325086,0.02327724846234608,-0.004683721557029119,0.020724560757758522,0.016075704313953415,64,16913230.53125
1977-03,0,0.0016172509976427373,0.015379919584225918,-0.007103756549064834,0.04880513666807631,0.008626922264949015,0.056729946106885025,75,19941683.0
1977-04,0,0.03396972238907608,-0.00229000583495282,0.04127283704746727,-0.05169891029786118,0.03876298928487738,-0.014712612642974278,59,17020665.65625
1977-05,0,-0.0028837069434154727,0.04525169972780091,-0.049211093590307745,-0.023968746219858287,-0.00570377763383955,-0.029926170872284847,65,17597323.0
1977-06,0,0.04255088079329061,-0.04353008594713643,-0.030599245433383698,-0.01565045227289936,-0.07317417032713917,-0.08793389174511938,57,13230555.625
1977-07,0,-0.03144865319743546,-0.03472226251755007,-0.011368377781900611,-0.039661376134543964,-0.046171359888122064,-0.08348500176368404,59,12224584.125
1977-08,0,-0.03546843021405395,-0.014757081564848912,-0.03880054633148654,0.0768096926660118,-0.05280790407585892,0.019673298983154244,70,14441325.5
1977-09,0,-0.023082593318322506,-0.02121505938765983,0.09260808201379037,-0.012989477173398926,0.06806997341584994,0.0387633386878245,69,10475558.0
1977-10,0,-0.0452335037370738,0.09080092977897444,-0.013935408969632416,-0.0665845530297019,0.0759452268523958,0.004250210738691057,67,10766930.125
1977-11,0,0.09071131760524408,-0.007616089096908679,-0.06650836452077229,-0.006599761383693396,-0.07354855487021422,-0.07951878864387855,58,11644176.4375
1977-12,0,-0.004088799452619839,-0.06292468170202019,-0.009499433096736617,0.055840513260137614,-0.07171671304362415,-0.019346836792722345,67,11987353.5
1978-01,0,-0.06959656337344396,-0.016238533939188907,0.057205610740756224,0.1020154992729231,0.04030117609463417,0.14692514323134548,67,17432303.75
1978-02,0,-0.018488863783325014,0.052840835819204846,0.11239036671932379,0.024860428485309994,0.1714876016465303,0.19959438737380042,71,16623261.25
1978-03,0,0.05341723714006732,0.10742950996508367,0.04200643815625835,-0.018741645196774744,0.1528931585899342,0.13064537394789213,74,16715806.0625
1978-04,0,0.09839970728446895,0.04431068163350769,-0.019382788603444844,0.057804105230162085,0.02315340848307251,0.08404301647181817,81,19198296.3125
