year_month,cluster,mktcap_wt_excess_return,r_t1_wmean,r_t2_wmean,r_t3_wmean,rt2g_wmean,rt3g_wmean,n_permnos,mktcap_sum
1977-01,0,-0.001941300445464742,-0.021507044309622244,-0.00025146479320768374,0.029354916020540356,-0.021988318061313402,0.007554938365155396,60,16753093.625
1977-02,0,-0.013230284002813198,0.0011797461958827351,0.02537622663199115,-0.002741531778977458,0.026905770109446937,0.02422241234021046,66,17725233.53125
1977-03,0,0.005128489781344064,0.02012802238736227,-0.01000122353947708,0.04624442405946332,0.010372144211148755,0.056757672205893776,70,20448048.75
1977-04,0,0.029115615718301662,-0.0023492950262020895,0.048445367717258755,-0.048758471422544664,0.04577455167500351,-0.004696390144837081,57,17208817.6875
1977-05,0,-0.0011994544793885987,0.038564813482333635,-0.05139493683474406,-0.02540287312756109,-0.014716033896950984,-0.040318432823472986,58,15740817.25
1977-06,0,0.05119151103632705,-0.049564511415356644,-0.02540733988355947,-0.01446666814757107,-0.0737826132982202,-0.08775182318303996,46,11492676.625
1977-07,0,-0.029842117630223125,-0.02847126997021567,-0.0045906546227336645,-0.05087299401850005,-0.03320820114011581,-0.08208803285937574,57,10735140.46875
1977-08,0,-0.03053986797524187,-0.01286148957070628,-0.03559332810170028,0.07675287568349906,-0.04824738372687316,0.025555779363527355,55,12279777.75
1977-09,0,-0.0053427038000950534,-0.019453954349519336,0.08389831022615207,-0.004122055434013019,0.06044901105390935,0.038454903009160595,45,9658590.625
1977-10,0,-0.044192590596771254,0.0963508208039752,-0.02144314047936603,-0.06829180664013672,0.07286678723374385,-0.0007294598320472172,44,8490099.75
1977-11,0,0.10943823625667463,-0.010594297586521239,-0.06348814615955496,-0.025843290801412358,-0.07289146538826792,-0.09624643916317388,44,9051457.5
1977-12,0,0.009554528374667031,-0.049468754723025234,-0.004170373593394738,0.06692116092872902,-0.0541631344204841,0.009459145548886579,44,5901586.875
1978-01,0,-0.06270275169135915,-0.0023625252680723463,0.0708420288272028,0.12391442707425311,0.06882645550371164,0.20170401611147767,49,7257153.5625
