year_month,cluster,mktcap_wt_excess_return,r_t1_wmean,r_t2_wmean,r_t3_wmean,rt2g_wmean,rt3g_wmean,n_permnos,mktcap_sum
1977-01,0,-0.0025451835902989303,0.031453905286791574,-0.015544693388266351,0.01242465264345109,0.01691149021523982,0.026130521043909352,73,9551290.6875
1977-02,0,-0.008981773576972222,0.05528070635418152,0.018037506074392085,-0.005515369017965143,0.07458402283769527,0.06942448791190774,64,9077427.25
1977-03,0,-0.025034967304059557,0.014439965461082381,0.05073386373541603,0.02895999689927802,0.06689721728305667,0.09458428029978469,42,3673875.4375
1977-04,0,0.018737198086084355,0.02266311834542945,0.026363999828382268,0.04187807874042552,0.047802125056147476,0.09225783179393632,36,1429340.6875
1977-05,0,0.014853365002197893,0.022497970943372834,0.07533384268943007,0.06141410483532437,0.09197896550435818,0.16907037670242062,34,934543.6875
1977-06,0,0.028119521911521613,0.006949197010306227,0.005786414297371392,0.03654703255142444,0.021422809022696755,0.05443219808231809,30,610656.1875
1977-07,0,-0.04494795664993606,0.008625773603318452,0.02171733289197862,0.038425862856225484,0.033112934571254034,0.0747776079478002,32,512882.75
1977-08,0,-0.030275185816399708,0.01682323615424564,-0.03996918961239672,0.0949904629575871,-0.025013655860204466,0.06762197344685338,28,572478.0625
1977-09,0,0.016723334837576105,0.01063930708609852,0.02749456801094976,0.007794877828641469,0.03391233731376867,0.042194651517457146,19,256718.3125
1977-10,0,-0.0434566640570942,0.036352812561797884,0.0772418740367177,-0.033017280624540374,0.11282296913006559,0.07333831104267528,20,563454.375
1977-11,0,0.11826848346682461,0.011665773159715932,-0.023406049208332304,-0.009965729633624429,-0.01664882680044474,-0.03003511917231191,27,800114.75
1977-12,0,0.0032354113546666933,0.009523319334231202,0.07466301109957886,0.027892324170790066,0.08482477144709036,0.08184533256514905,31,2103538.1875
1978-01,0,-0.04970142353398467,0.030914518150650303,0.03743165123044737,0.04800148390056434,0.06997709413441063,0.12149860676401233,36,2606464.6875
1978-02,0,-0.004155225014505354,0.0232866161554753,-0.012144499024195225,0.0814869429657807,0.010060533487046623,0.0889806962988761,29,2274052.5625
1978-03,0,0.08197603272807152,0.05141969637882931,0.02024208127328538,0.11223341880917091,0.07378860239700574,0.19160601720477008,23,889408.5
1978-04,0,0.12948854773126123,-0.003922310776418426,-0.005164581329973933,-0.007685575438171837,-0.017853838894449532,-0.02970857465608396,25,863445.5
1978-05,0,0.10817554892158154,0.04374528009210961,0.013254776457099283,-0.0249643386129645,0.050112131224653994,0.028480365477714938,23,1013683.5
1978-06,0,0.03456240088446771,-0.025120830782697112,-0.023164653109598313,0.04172387890340099,-0.04941029345628214,-0.012774705082692179,24,1043056.75
1978-07,0,0.08083225110854772,0.07046140082919636,0.01782670604928331,0.010621193311356188,0.09744906230340138,0.10506352211169931,23,1002310.8125
1978-08,0,0.23006636736887434,0.04525868575112833,0.04078488270105715,0.023877579235243085,0.0864204404491136,0.11485093968884769,61,2760754.4375
1978-09,0,0.03421807257276238,0.023766688088664476,0.0387134057556737,0.02607451478683591,0.06588835544021966,0.10066080674753596,76,3072938.375
1978-10,0,-0.2780188494388893,0.022933153104963213,-0.0073816540576045146,-0.04627967133595063,0.019914647228455533,-0.02878854876527434,67,2070491.5
1978-11,0,0.1430938263627325,-0.0037728749117878053,-0.0007147458432193118,0.0129770879377769,-0.0011474758751231899,0.011460314045438992,64,2253975.375
1978-12,0,0.015269958904117432,-0.0006965090120106234,0.012677581572553186,0.053812859445641945,0.010485952259318865,0.059051490756420875,67,1308570.875
1979-01,0,0.12864671807603067,-0.04464289443459316,-0.027660838416826324,0.03981137006730712,-0.06708974007520002,-0.02965221415486718,59,1487152.0625
1979-02,0,-0.08055657734774943,0.012393968883082633,0.02467777210985971,-0.004718151301134404,0.03661632601781619,0.030940318056915484,60,1992491.3125
1979-03,0,0.11488580532374204,0.0138204736843143,-0.014472244181566172,0.07188808376320485,-0.004379923978130778,0.06980393283740134,70,2202946.46875
1979-04,0,0.05442081014227158,-0.015429962024883212,-0.030160102560470577,0.041750218473206174,-0.048277534695986946,-0.010260367437943337,61,1627732.0
1979-05,0,0.08309927649273927,0.009050872438781684,-0.007654753047115559,0.035475434507194946,0.0007673579023695369,0.03884490157025861,61,1283486.6875
1979-06,0,0.056431379425601065,-0.014308283202799985,0.039360518259019706,-0.02254774132870669,0.027670950124421643,0.0010081349976346758,61,958471.5
1979-07,0,0.02543475751435933,0.040337676964986906,0.04774346888554423,0.004029915939042087,0.09139714633852154,0.09231559101584245,61,1329589.8125
1979-08,0,0.21740606651276254,-0.020662788510627986,0.035658413526690844,-0.005211410295240891,0.013795502634952122,0.012635730629663994,55,994436.96875
1979-09,0,0.013823203372306638,0.025574663063102302,0.018013030788859453,0.04021639727307254,0.034500903176931406,0.0861013328131138,69,1173762.625
1979-10,0,0.005736669180318853,0.03072186028697811,0.03131119800314668,0.002722078740473967,0.07997550104798067,0.0784158228852513,66,1197634.875
1979-11,0,0.17782623464237368,0.024717578447523893,0.018253725437995943,0.07452657042049497,0.04639090070456147,0.11707164360274448,89,1683249.625
1979-12,0,0.2609137555027646,0.032073351104440394,0.018903390026756214,0.03283877776213455,0.051117267945937565,0.07925621412135944,109,1561085.40625
1980-01,0,0.27258794765652555,0.014712775269810723,0.01815553799476949,-0.001144448375741237,0.027684938983661252,0.033499744440719785,98,2351668.5
1980-02,0,0.1480706266117371,0.026103615257777425,0.022972600034439593,-0.041358436921293755,0.04096091682530317,-0.0007266715193653965,104,2253764.9375
1980-03,0,-0.14008161734317184,0.0011300958118473788,0.05075304798508938,-0.0032903813909581536,0.058753419257016486,0.04375672368769709,68,1644180.9375
1980-04,0,0.08435268391843005,-0.0012125021984553028,-0.0018257746037563932,-0.008439790769529842,-0.0007597104357775519,-0.00947369988468041,106,2611307.9375
1980-05,0,0.10621210456683425,0.0060046451067640675,0.002727306271090346,0.020385611051715446,0.009117712418989343,0.02512985883414367,92,3352225.0625
1980-06,0,0.18532331148387585,0.03108643466392662,0.03347787851090369,-0.008609769426308292,0.06843315074024589,0.05756235920549577,99,3192969.25
1980-07,0,0.28814289875632,0.010481172489242404,-0.0012163380755651082,0.04153410512694991,0.010841430356982758,0.04745212406274595,145,5847621.58008
1980-08,0,0.23726737241126683,7.090591519644842e-05,-0.05188645575017186,-0.011993797913555737,-0.05042330052988304,-0.05845869912006813,141,7350053.875
1980-09,0,0.2497906249093477,0.0070840108813947965,0.000551520529325979,0.022014617922770607,0.009397577385113367,0.026371708072399715,123,5559875.125
1980-10,0,0.24394135461313127,-0.017743356022759938,0.004505617005840626,0.002047232607201348,-0.020309212139458136,-0.0199796942069286,158,9249615.08969
1980-11,0,0.24380489534181868,-0.024513268234172273,0.016951339843981113,-0.0024999382527908036,-0.006579313368167674,-0.0037084007297733227,158,10935039.625
1980-12,0,0.09240714814205202,0.02091807477272677,-0.02135217075033023,-0.013281944587418498,-0.0061586184021117625,-0.009684709877618058,94,5422836.64732
