year_month,cluster,mktcap_wt_excess_return,r_t1_wmean,r_t2_wmean,r_t3_wmean,rt2g_wmean,rt3g_wmean,n_permnos,mktcap_sum
1977-01,0,-0.001941300445464742,-0.021507044309622244,-0.00025146479320768374,0.029354916020540356,-0.021988318061313402,0.007554938365155396,60,16753093.625
1977-02,0,-0.013230284002813198,0.0011797461958827351,0.02537622663199115,-0.002741531778977458,0.026905770109446937,0.02422241234021046,66,17725233.53125
1977-03,0,0.005898809109815871,0.019908740431752735,-0.009737757854381069,0.0447748316236145,0.010428175841540975,0.05530176461681177,66,20132223.625
1977-04,0,0.02850389411527899,0.0012113581933314874,0.04991411601310008,-0.048071918346136194,0.05101588533645909,0.0010596768388949082,60,18818943.3125
1977-05,0,0.0024300732184633325,0.03959915011425707,-0.050715939928050374,-0.025499934931956698,-0.013025266132230222,-0.038762725536794364,60,16440119.0
1977-06,0,0.048174093742683936,-0.045379759149473495,-0.03283995359917476,-0.0108684758183286,-0.07739059780470614,-0.0882081568480953,49,12017035.125
1977-07,0,-0.02735704240814536,-0.028132753600970818,-0.006025029607998252,-0.046832991866008075,-0.03428304897816576,-0.07928335245740466,56,11592461.96875
1977-08,0,-0.0301867829276587,-0.010203393146918587,-0.03877757524889784,0.07918138690205366,-0.04876250807587211,0.02726423735714794,57,12194655.0
1977-09,0,-0.0034882981472056478,-0.020382645722034538,0.08481027419634297,-0.005294686627069214,0.06033565412813615,0.03676041217921906,44,9479384.5
1977-10,0,-0.04270267909146362,0.08927671098937628,-0.014670823053825686,-0.0706195317699835,0.07290818846021936,-0.0030509315181062825,44,9184288.25
1977-11,0,0.11095824563899068,-0.010255140915867733,-0.06576355991871134,-0.02265881688235121,-0.07493088632286099,-0.09546309521968348,48,9564865.875
1977-12,0,0.01764322005636294,-0.05455398174483405,-0.00037036777829133446,0.07042550805961022,-0.05572667930104326,0.011205510960151144,45,6051184.375
1978-01,0,-0.06026462417139609,-0.004095546572454702,0.06979584634309782,0.10917279960218208,0.06597441469937036,0.18290079915090882,50,8478408.1875
